train_acc,train_loss,val_acc,val_loss
0.02943157894736842,4.4328904,0.055600000000000004,4.1413875
0.06743157894736844,4.0609856,0.08560000000000001,3.9140937
0.09153684210526317,3.8956578,0.09799999999999999,3.8139253
0.11096842105263159,3.750426,0.1408,3.610432
0.13305263157894737,3.6238394,0.14400000000000002,3.5586681
0.14993684210526315,3.502009,0.17480000000000004,3.438277
0.1784842105263158,3.368989,0.1888,3.3405638
0.1964,3.2717745,0.1784,3.3423526
0.21376842105263164,3.180741,0.2284,3.1320057
0.2310947368421053,3.0861022,0.2228,3.1287136
0.24195789473684212,3.02821,0.23440000000000003,3.0767322
0.2538315789473684,2.9678102,0.26520000000000005,2.928623
0.26271578947368424,2.900147,0.25799999999999995,2.9390879
0.27385263157894735,2.8692589,0.262,2.9375079
0.28250526315789476,2.8076794,0.28680000000000005,2.811898
0.28976842105263156,2.7746198,0.2668,2.956164
0.2974526315789473,2.743856,0.29359999999999997,2.7764978
0.3074105263157894,2.6821468,0.3052,2.708261
0.31458947368421053,2.669262,0.29,2.7754905
0.3185263157894737,2.626649,0.32520000000000004,2.645305
0.32606315789473683,2.5952182,0.3072,2.745871
0.3298315789473684,2.585991,0.31520000000000004,2.6867325
0.3405473684210526,2.5362659,0.3404,2.565916
0.3410526315789474,2.5221808,0.316,2.6446369
0.3465894736842105,2.5028508,0.342,2.5602598
0.3568631578947368,2.4610486,0.34559999999999996,2.5638926
0.3564421052631579,2.4470668,0.324,2.6021967
0.36334736842105264,2.4182527,0.3559999999999999,2.4762537
0.36896842105263156,2.3895996,0.35,2.5239289
0.3687368421052631,2.3917491,0.34040000000000004,2.4923236
0.3761263157894737,2.3564296,0.3664,2.4323378
0.37658947368421053,2.3465717,0.34,2.6440482
0.3827157894736842,2.332054,0.3652,2.4321902
0.39172631578947364,2.2953546,0.37720000000000004,2.3990576
0.387621052631579,2.302586,0.3444,2.509799
0.3978736842105263,2.2674944,0.38319999999999993,2.3663967
0.3973684210526316,2.2553887,0.3608,2.4340518
0.3965263157894737,2.2616098,0.37200000000000005,2.424428
0.4034315789473684,2.2253065,0.38720000000000004,2.3256197
0.40311578947368426,2.218824,0.35680000000000006,2.4691186
0.4079368421052631,2.2087553,0.39360000000000006,2.3206828
0.4163157894736842,2.1784203,0.39760000000000006,2.3151217
0.41338947368421053,2.190463,0.3748,2.4340487
0.42109473684210524,2.1633568,0.40840000000000004,2.2765942
0.42444210526315784,2.1448882,0.3796000000000001,2.373384
0.4226736842105263,2.152528,0.3832,2.3298886
0.4286736842105263,2.1191773,0.4028,2.2472107
0.4281263157894737,2.1214826,0.39159999999999995,2.306927
0.4313684210526315,2.1156366,0.40240000000000004,2.2657425
0.4368631578947369,2.0859342,0.3968,2.2646303
0.43549473684210527,2.0963717,0.39480000000000004,2.288
0.43974736842105266,2.0745533,0.4168,2.2112567
0.4426947368421053,2.0643659,0.4036,2.2352784
0.4410736842105263,2.071512,0.408,2.2677572
0.44842105263157894,2.0314057,0.4244,2.169374
0.4496,2.0398242,0.41359999999999997,2.2252562
0.45014736842105263,2.031145,0.426,2.1857493
0.4547578947368421,2.005494,0.4232,2.1906912
0.4503368421052632,2.0237782,0.396,2.2651927
0.45732631578947364,1.99732,0.4204,2.1405156
0.46090526315789476,1.9918448,0.42160000000000003,2.1874998
0.45896842105263164,1.9935523,0.41200000000000003,2.193686
0.4620631578947369,1.975985,0.43079999999999996,2.1269
0.463178947368421,1.973219,0.41,2.263735
0.464421052631579,1.9644395,0.43,2.1129332
0.4689052631578947,1.9477863,0.43160000000000004,2.1668506
0.46766315789473684,1.9599546,0.42,2.1879375
0.46962105263157894,1.9425933,0.4508,2.0891476
0.471621052631579,1.928077,0.4264,2.115301
0.4682526315789474,1.9372882,0.43320000000000003,2.1345356
0.47875789473684216,1.9092282,0.4464,2.0647
0.4763368421052633,1.9147676,0.42040000000000005,2.2655787
0.4762526315789474,1.9074688,0.44999999999999996,2.0615945
0.48357894736842105,1.88981,0.4468,2.1197174
0.4786105263157895,1.9009756,0.4408000000000001,2.1086109
0.4816842105263158,1.8846414,0.4496,2.0293288
0.48709473684210525,1.8747232,0.4264,2.1336832
0.4835578947368421,1.8840772,0.44120000000000004,2.1197813
0.48922105263157895,1.8610775,0.45399999999999996,2.0336018
0.48623157894736846,1.8695269,0.41839999999999994,2.221286
0.48873684210526314,1.8611274,0.45480000000000004,2.046773
0.4943368421052632,1.8398211,0.45799999999999996,2.042671
0.49170526315789476,1.8483113,0.43639999999999995,2.1522238
0.49130526315789474,1.8427606,0.46799999999999997,1.9872408
0.49503157894736843,1.8303906,0.45120000000000005,2.05659
0.49096842105263155,1.8414342,0.45160000000000006,2.0531385
0.49667368421052627,1.8187919,0.47,1.9806161
0.49715789473684213,1.8244771,0.4268,2.1715841
0.4986315789473685,1.8198397,0.4592,2.015223
0.5012631578947369,1.8039926,0.46240000000000003,2.0102644
0.4966315789473685,1.8143377,0.45280000000000004,2.0291715
0.5003368421052632,1.8045651,0.46559999999999996,1.9791244
0.5053894736842105,1.7925091,0.44600000000000006,2.066931
0.5047578947368421,1.8014237,0.4464,2.070826
0.5099368421052632,1.7713491,0.46880000000000005,1.9954317
0.5054736842105264,1.7898127,0.44599999999999995,2.1036012
0.5074105263157895,1.7815511,0.46720000000000006,1.995915
0.5109894736842105,1.7686286,0.4448,2.0477674
0.5076421052631579,1.7816118,0.4424,2.0526595
0.5113052631578947,1.7598072,0.4708,1.9619713
